id,cltv
111588,100882.82359080791
111589,130770.00311857402
111590,148595.7340384096
111591,49835.69677914789
111592,111164.22811992347
111593,50922.89157675756
111594,116781.70597265284
111595,94404.6817547795
111596,115790.24433616473
111597,52442.59555861221
111598,108297.00716656636
111599,47451.82060912819
111600,51410.91769157901
111601,86963.71266472744
111602,104397.91156429812
111603,108478.41475641061
111604,121047.68306356554
111605,134589.16203072865
111606,62384.746453696695
111607,45410.76239706241
111608,106271.83746047415
111609,103143.6862294076
111610,136790.4021112909
111611,121809.87513226001
111612,120501.64306985238
111613,49984.727342474114
111614,50303.22660161926
111615,50593.38493532143
111616,47043.57314964245
111617,95616.98104919789
111618,105389.61712304912
111619,52391.10848131063
111620,136505.08844221308
111621,103099.09185817567
111622,134480.77768079922
111623,120704.60685755819
111624,125974.15965601211
111625,120630.49459380137
111626,115020.51662705455
111627,53534.51804573661
111628,50372.13137946151
111629,62103.75905332303
111630,97979.38176187413
111631,170318.4778031482
111632,134689.74720431582
111633,57984.57541966586
111634,120185.24490124467
111635,158664.67619709097
111636,119439.0828321916
111637,47737.35100117658
111638,141728.51943632727
111639,136372.14648245974
111640,115726.46033329457
111641,99106.12229899314
111642,51118.06244915862
111643,135128.85229725705
111644,121575.85899342987
111645,107580.04782295287
111646,51393.98807104444
111647,58786.717951513645
111648,104355.44394186733
111649,54063.84106478895
111650,125949.16879741252
111651,47873.72689091105
111652,128890.30522427316
111653,102346.69969537965
111654,59736.62078537213
111655,51032.24337028654
111656,143527.27749208725
111657,153746.34177019141
111658,97235.57694009993
111659,157072.8748589495
111660,96585.01522518434
111661,144119.76365158762
111662,62441.292678056714
111663,104807.64636283909
111664,128371.13190253012
111665,129260.34317203048
111666,126180.47283156363
111667,115664.12342569481
111668,61582.93035790751
111669,113809.02128559185
111670,133766.25459967332
111671,49531.99062587909
111672,131020.23662013852
111673,114853.87875547368
111674,134824.24890066928
111675,55848.66189519475
111676,102708.11281435101
111677,100760.88202446741
111678,48303.18420932356
111679,91193.69843243841
111680,48907.637213248636
111681,49458.154845288234
111682,58193.98758823074
111683,107119.04563057273
111684,113030.3064045457
111685,128511.50223072682
111686,56070.4854431626
111687,45421.85403926049
111688,97689.9049756552
111689,61879.95740390813
111690,49621.64142858037
111691,101548.84800220755
111692,166104.1668798797
111693,116334.35851996094
111694,117644.34685845391
111695,49833.99355304342
111696,114558.78523991168
111697,101755.08325315737
111698,153150.63634403705
111699,123591.16795078942
111700,94342.0354747637
111701,47370.27162079824
111702,61906.62837616514
111703,51906.29833743557
111704,122899.6680904288
111705,125666.28476856522
111706,119010.22148740588
111707,51635.5519286466
111708,48524.643639814785
111709,51782.71983189835
111710,48739.06976164684
111711,115447.65151117832
111712,113263.28929021038
111713,66800.97627568975
111714,49570.443494857114
111715,158224.2181587557
111716,128359.13422108744
111717,145009.60399484402
111718,50321.32756040813
111719,110623.95459406277
111720,122352.0255494635
111721,98117.33958202253
111722,90301.04158848981
111723,56121.82469452562
111724,128294.11350889869
111725,49934.54233570404
111726,94649.55726257805
111727,121712.80857084123
111728,146588.22222291242
111729,129528.51724100002
111730,98090.65244072863
111731,46225.45188364926
111732,108252.62851138228
111733,51876.040326631795
111734,106380.62835912708
111735,49394.82228637983
111736,44572.80566923168
111737,162333.7734992936
111738,96181.92036574525
111739,149164.9110673599
111740,50756.03832771543
111741,118221.76790618595
111742,120980.1681183517
111743,113617.03619800144
111744,152124.98556094654
111745,46442.809683066815
111746,134644.95579229706
111747,152805.7600063151
111748,95290.28411546595
111749,50938.273284261595
111750,53498.2857715657
111751,104419.4524418283
111752,144613.44511748783
111753,119261.84363310732
111754,139357.653372572
111755,108359.01179883469
111756,138706.84754582617
111757,128473.51252032895
111758,150034.2686207843
111759,121844.68505870388
111760,123567.99401535858
111761,100301.75842621249
111762,64295.84094850811
111763,99576.24862420997
111764,52088.2024093081
111765,48290.145415212006
111766,98700.43690333713
111767,50614.74868000033
111768,48627.79428842372
111769,49515.98394683676
111770,122803.0305873474
111771,130285.33705750154
111772,111216.91105321585
111773,115370.83055165902
111774,146642.2606411629
111775,53739.270670509584
111776,95853.68880449943
111777,135148.89339135913
111778,121514.6536847354
111779,147620.83184609262
111780,47495.892935376396
111781,147037.30544975554
111782,125628.9609731381
111783,149696.59233488207
111784,48914.10875738161
111785,48818.43221351316
111786,132135.02206735674
111787,49361.981133180365
111788,109228.44544732406
111789,65634.65265734041
111790,123487.31592253514
111791,48320.223196021136
111792,136776.0915948366
111793,115144.40328615566
111794,51997.5966802272
111795,50136.98833896315
111796,92630.0934799149
111797,162449.5197657127
111798,98033.60547287759
111799,49927.73530582502
111800,54128.684279746354
111801,51649.9308750204
111802,52684.78532445584
111803,121107.5334812215
111804,96795.67564141119
111805,101631.35735955875
111806,125928.64764743486
111807,117859.36128189485
111808,49455.961451022114
111809,120899.36815549919
111810,146596.79598665386
111811,49986.71017516883
111812,136665.5771194504
111813,49602.351352447455
111814,97398.21029604104
111815,128481.47850530132
111816,52910.70924127313
111817,48925.50213954014
111818,89918.53948214832
111819,52201.921373410725
111820,114389.03476407037
111821,54738.5438694965
111822,106764.64757921439
111823,141551.74757285256
111824,112763.36697654054
111825,167423.13513976778
111826,139182.59004791226
111827,50657.9497652101
111828,105832.42997946484
111829,51218.383379371386
111830,107254.92987266467
111831,142426.21796053223
111832,136306.68435507402
111833,48981.94958300479
111834,60781.55910862485
111835,108198.67304192607
111836,92579.39932525373
111837,114951.15109382565
111838,53853.70217314099
111839,152054.40495943266
111840,101043.59724911385
111841,121530.83258379428
111842,127334.84328785368
111843,87454.22295481393
111844,50161.855980870256
111845,51861.67734845967
111846,49534.1228474347
111847,110059.09684789766
111848,50302.41139991581
111849,44683.50298022493
111850,151890.08892189563
111851,54063.698075997585
111852,51815.413185907826
111853,102818.94872894246
111854,105561.70201497235
111855,150694.08078986936
111856,120367.78530786537
111857,50199.663716908966
111858,142685.1662793352
111859,117631.28797997283
111860,48961.3311511567
111861,52150.37185921259
111862,133097.0957306623
111863,56404.44415384853
111864,136011.81465159534
111865,111853.50859701495
111866,94701.99981522543
111867,107600.37271157108
111868,106657.1436810172
111869,123923.66855024532
111870,125886.77027962208
111871,163488.6490121813
111872,56091.07799024486
111873,47579.03398047404
111874,51025.18314398151
111875,59544.7412811055
111876,108888.2613622978
111877,57380.82026207092
111878,148494.78442653475
111879,62381.42403511413
111880,94214.47826460711
111881,51588.70283880592
111882,112445.2860593541
111883,97439.76058036002
111884,53777.08749994926
111885,126796.53446649376
111886,47654.07870433253
111887,51783.91579923692
111888,116355.32316956457
111889,125295.11656753962
111890,95211.58819515292
111891,52795.13386723355
111892,54320.299872284166
111893,135890.52011486073
111894,105909.12008439528
111895,113985.71499819463
111896,51615.61726142727
111897,53367.094204519366
111898,149795.08641652172
111899,62776.43967807042
111900,50259.4561866295
111901,140620.79563827277
111902,54566.91350888428
111903,121028.28035780811
111904,104410.70433748406
111905,106310.16047162747
111906,144325.82573642343
111907,122061.689306236
111908,116336.01829128155
111909,102330.31414541448
111910,95575.07345191273
111911,50215.22350012935
111912,95882.26320478167
111913,102949.64572599225
111914,52026.71609486437
111915,156661.88869780226
111916,100946.09127865458
111917,109192.53035727145
111918,145721.65546040802
111919,92579.39932525373
111920,116095.38028090987
111921,49234.019404274666
111922,125276.00706068118
111923,49566.60421087732
111924,128951.79930615818
111925,144418.148152759
111926,142310.08353991807
111927,110565.20256000278
111928,125800.13341321985
111929,105503.63169427722
111930,50177.970626180155
111931,91607.94845457334
111932,85279.42030244487
111933,91714.1918495167
111934,100552.2487171831
111935,99604.47076300578
111936,52792.614359099105
111937,47676.85535803952
111938,48723.4022792495
111939,51716.84935698382
111940,99463.14213336987
111941,50716.83603544047
111942,138761.08347787923
111943,53754.06682016174
111944,124360.07342114582
111945,127069.27617924998
111946,92631.89893900012
111947,52969.98541277886
111948,112674.36282226797
111949,117131.75477287646
111950,151487.3527366206
111951,53320.73690930076
111952,46892.83898420803
111953,121996.46262181224
111954,136529.7949780618
111955,145751.06389521612
111956,123654.29625748124
111957,149991.9435481533
111958,94897.9016998497
111959,51664.799087759355
111960,127551.10916557175
111961,158387.6601764052
111962,131508.97147023524
111963,125736.99080767082
111964,50903.332801322504
111965,138901.97722640188
111966,128091.4129327545
111967,105501.0524811109
111968,88894.68123488336
111969,47789.81918496647
111970,157236.26393727603
111971,111035.47792224138
111972,120851.01963831049
111973,146424.39457116532
111974,98778.8852696422
111975,49056.487535996916
111976,50217.79104095482
111977,51011.73164140413
111978,56764.29258416223
111979,90747.91166157452
111980,115216.54921302233
111981,108901.74876152903
111982,59501.47883247504
111983,122038.22153042491
111984,49056.24040228186
111985,128236.76024827667
111986,118490.90423280722
111987,109931.04966963523
111988,103093.19295630389
111989,126090.57687712339
111990,102480.52408897993
111991,56085.28838683791
111992,123361.06899446288
111993,49702.03932772261
111994,104713.75896076954
111995,116877.48740356039
111996,52286.49419038361
111997,146108.3650354116
111998,106687.07486208703
111999,127772.20006753737
112000,134987.7575614891
112001,102429.12572001186
112002,46388.88414288077
112003,135290.89713237394
112004,48605.032342965824
112005,51264.21703968594
112006,47321.77186028154
112007,116089.43878123551
112008,102711.57180271094
112009,49703.90890288576
112010,94288.97359380395
112011,128235.01546699482
112012,49325.582795259514
112013,162976.7243602681
112014,152195.10233729208
112015,142379.01123772637
112016,46988.0999908742
112017,123057.08563818123
112018,49233.80965956217
112019,133250.2757233617
112020,135905.5984130362
112021,52807.018964383045
112022,116001.81463776069
112023,139738.62090560712
112024,95485.0012968368
112025,147685.3014053041
112026,103024.855803679
112027,115489.24990233572
112028,53836.38138421508
112029,120813.5757462552
112030,47968.91135270815
112031,48236.505569773726
112032,154782.25749206345
112033,123194.6573853764
112034,124632.14106796816
112035,160972.43219663104
112036,153443.74644420794
112037,107795.37092812733
112038,145856.22717068356
112039,100552.2487171831
112040,49193.820737472866
112041,51877.708056745294
112042,108574.91731448559
112043,116096.77597196405
112044,142854.82708297324
112045,56298.84133892671
112046,131040.6296770751
112047,148675.0601194156
112048,46853.71523113087
112049,53183.68487511663
112050,47526.003441454974
112051,129357.82447604864
112052,145527.41504961683
112053,102912.57336430323
112054,54677.93669333574
112055,50321.88058818912
112056,50146.10721676876
112057,56101.58812785417
112058,122984.96188680756
112059,121057.3840923256
112060,144459.03944089654
112061,117456.18826237641
112062,53115.39920973359
112063,112175.11696683067
112064,50925.40917688809
112065,149815.19006470573
112066,94756.18504684757
112067,108018.34399885974
112068,144781.86892150677
112069,47708.46496058537
112070,46166.48232717697
112071,155552.15626521295
112072,108640.89523348912
112073,125174.15192082277
112074,136305.49333969818
112075,54935.03416212292
112076,109559.56933947647
112077,47672.86133830592
112078,51149.93179043717
112079,51222.68236132464
112080,128091.15540843595
112081,54460.267596236874
112082,51641.2407460596
112083,107138.95066468325
112084,48141.19577001682
112085,133556.11137689784
112086,127287.56243499415
112087,139582.21186529403
112088,49818.9509809298
112089,123938.76722166609
112090,123897.5296987978
112091,54712.78387163845
112092,101752.49766108675
112093,154391.54949408455
112094,126286.5828118556
112095,52839.20637177171
112096,47372.43224687484
112097,115225.28352281304
112098,53524.03203527178
112099,90306.86264726952
112100,57461.95303843498
112101,53874.88872983794
112102,140186.711459285
112103,126578.49712146357
112104,49189.56487386479
112105,50602.58470855823
112106,88078.90447895226
112107,69959.309536294
112108,48011.075553085284
112109,49949.14917568508
112110,148317.00504913833
112111,127609.66552017855
112112,156495.22995125627
112113,118112.47812888876
112114,118744.50384046164
112115,146764.84431767018
112116,113694.02585390733
112117,134317.10090610405
112118,50648.98282314279
112119,52041.27414865359
112120,53531.86917343764
112121,98556.06856343619
112122,107767.11572536801
112123,142586.25109949583
112124,148761.59387605614
112125,99003.07260400249
112126,49135.145599532654
112127,95042.46662265887
112128,151470.30576075197
112129,138816.84154635476
112130,55238.19547628619
112131,114453.68640534769
112132,124889.63348531346
112133,142579.58880837672
112134,126639.63370674672
112135,53996.225619179444
112136,100199.05642523349
112137,95908.75726629377
112138,131333.3475949305
112139,112516.09157374744
112140,108660.5231924593
112141,52223.59112121801
112142,130550.49490962405
112143,148547.02391506452
112144,132122.02017346153
112145,49436.914400420166
112146,51377.422630987254
112147,49531.99062587909
112148,126421.58432404435
112149,123147.03018834908
112150,56525.14786050834
112151,123731.66499274629
112152,117916.95568243515
112153,93153.1829070757
112154,125324.75152246116
112155,118572.08536507294
112156,95599.64610705049
112157,146281.40801541077
112158,48119.91298886708
112159,64690.59339628111
112160,125889.93653199225
112161,51351.23388562886
112162,126580.29880058434
112163,127299.20113123054
112164,59377.462266739145
112165,58960.54619929579
112166,59897.54745451224
112167,129089.60011032409
112168,127438.55956365197
112169,151324.98553916853
112170,165594.6175417389
112171,106852.66348005578
112172,134767.2163071944
112173,129011.74601476014
112174,126115.13964388221
112175,135129.4287234426
112176,139098.00539335588
112177,115225.82110672345
112178,48968.050944302515
112179,53068.42545121657
112180,113235.61160958168
112181,156714.80421492143
112182,125475.1668289193
112183,51334.49686406245
112184,130977.36958667118
112185,49385.19893013477
112186,136142.84655100587
112187,89028.12609312132
112188,50234.826042158275
112189,134205.93633464244
112190,124955.6330619114
112191,124241.62503759057
112192,103760.50964754951
112193,99943.43161778519
112194,47276.64531861666
112195,130919.07175678705
112196,141877.96275359392
112197,60418.96273256703
112198,125201.16747728262
112199,160203.6398071592
112200,101294.19151400396
112201,122129.64102711692
112202,139149.89919200796
112203,129154.07890095837
112204,142835.22540468117
112205,132963.52679322055
112206,139456.92491948607
112207,49121.40044803703
112208,144382.75908622998
112209,86447.46628487158
112210,137515.25369918178
112211,87505.03568815054
112212,118303.7732379074
112213,111528.45341106426
112214,66104.42989759424
112215,118517.3430552162
112216,121938.3987178649
112217,54521.07276590824
112218,47644.83048927433
112219,54651.88749799662
112220,114378.44885989043
112221,68597.56825159727
112222,148898.7954438198
112223,121086.0079864285
112224,120753.06847343809
112225,63177.96368284802
112226,50812.83642096887
112227,145538.4708253145
112228,151956.85492334605
112229,125020.20487888364
112230,53028.84393720013
112231,117535.92273520982
112232,56379.67192540757
112233,131930.8771364845
112234,105185.92667000247
112235,80796.059001076
112236,108598.52423393307
112237,138049.98268026477
112238,135920.8999065749
112239,115463.51184575325
112240,113930.30882307976
112241,100559.30689361319
112242,143223.65173990576
112243,119201.50541716997
112244,55550.60676975306
112245,152464.89320642728
112246,50616.789693104816
112247,107691.6439743437
112248,119302.1456362963
112249,135875.553709413
112250,137707.39949994517
112251,49644.91625209229
112252,54145.291238985454
112253,52712.702060148775
112254,56085.546382806315
112255,132727.07538219815
112256,52193.46531162927
112257,51340.77625426614
112258,48156.20042252275
112259,102954.77324255268
112260,123692.19899588975
112261,112869.66734359931
112262,122681.11887235814
112263,145341.39156141537
112264,48562.49297038658
112265,49146.86908129408
112266,97195.21046586166
112267,114081.95819025036
112268,121172.77990769269
112269,52221.58719605526
112270,92396.31848797078
112271,106936.60767793539
112272,132333.95334684209
112273,118736.86855643067
112274,99902.41573226209
112275,47782.55199037899
112276,90114.14736040114
112277,97632.19573316185
112278,137005.40092837514
112279,51660.96799273478
112280,110293.85889777164
112281,134917.9683375943
112282,57015.69607212334
112283,106152.07322147132
112284,152480.79189079202
112285,48466.75913032958
112286,46092.85636236004
112287,124570.6427632466
112288,98523.8081951187
112289,133387.16697346172
112290,126394.14435829302
112291,139106.1208797485
112292,155575.2294945141
112293,112675.24739342528
112294,128997.29533816336
112295,56653.8505243403
112296,108504.9576470242
112297,132387.77950056831
112298,93394.55091073811
112299,50344.082658811654
112300,49325.81584246994
112301,133654.0709021427
112302,100963.26618102557
112303,105301.68995043576
112304,105575.39789132404
112305,50410.31143634467
112306,133530.9320047272
112307,49486.42921768022
112308,132954.72575212384
112309,112600.27096039984
112310,105979.92832940587
112311,52468.85155406332
112312,121549.92977679717
112313,48123.875928680114
112314,109681.80659093239
112315,95585.42435939607
112316,46399.16905643423
112317,139257.44149106258
112318,49960.170761533045
112319,117842.28694397873
112320,137196.51984169474
112321,47374.17141258502
112322,47882.6729281131
112323,48424.71824172368
112324,133739.42994635174
112325,117197.46623883881
112326,122705.72354539722
112327,128522.3985398449
112328,48072.93722446913
112329,95547.67875670342
112330,63748.06930676275
112331,106187.12024799932
112332,87010.94914235728
112333,143047.30426046677
112334,103089.72492541904
112335,52269.87720045618
112336,126621.08337643556
112337,97842.37352397712
112338,96079.2720952619
112339,132802.64094060866
112340,125324.13062772181
112341,111337.07822326515
112342,47517.92399597325
112343,100726.92245950286
112344,121470.76376371103
112345,130942.09397878466
112346,51249.99426742326
112347,48994.46290940251
112348,116346.73516931658
112349,45187.534515769745
112350,51792.78658881799
112351,121407.62576748084
112352,133790.34783327777
112353,102138.20916801902
112354,116806.13840821973
112355,161763.295891356
112356,114038.26334979924
112357,128135.5971979174
112358,123129.066998425
112359,93266.84459170295
112360,119738.85417961943
112361,47796.596455498024
112362,68190.29640828758
112363,143683.87316014915
112364,50926.23693244803
112365,49084.43172638644
112366,100997.45216521272
112367,51064.308393498184
112368,45662.69553248492
112369,46483.34982105912
112370,136756.61730872432
112371,86706.51410637448
112372,140256.71818627717
112373,90321.4152846354
112374,53229.947257405496
112375,133492.5324757109
112376,118125.79061484979
112377,92425.86124774121
112378,107640.6190738715
112379,122749.08007377545
112380,124732.05174858915
112381,124437.23174169062
112382,48834.88637300414
112383,50387.26937813836
112384,50358.221041751
112385,53941.65700651397
112386,122392.2992432119
112387,101280.77192273892
112388,126528.04489006971
112389,49723.921100229716
112390,97894.65082474481
112391,108494.85964943236
112392,112069.93214465104
112393,94288.51068634224
112394,49712.90928073547
112395,96987.60451527676
112396,47873.72689091105
112397,95405.81538384808
112398,148998.95384319502
112399,59316.64423658873
112400,100213.02298782287
112401,49504.855836622504
112402,58571.26239778396
112403,53570.1804415564
112404,60799.015983017256
112405,52560.9966493481
112406,49736.21571299344
112407,54142.93192942661
112408,51023.89083648813
112409,53699.98192351485
112410,98236.95495496845
112411,124317.86248125922
112412,91703.71766018576
112413,57961.10132879127
112414,58556.60480346634
112415,56343.54492886645
112416,141073.97907228448
112417,98715.61701718566
112418,123957.27172456459
112419,92977.53707913305
112420,99469.27671053498
112421,106358.84832512293
112422,131692.1575281034
112423,128730.53947496816
112424,128658.81741058516
112425,103727.01257653648
112426,124721.93865219178
112427,47654.07870433253
112428,50763.9881699669
112429,148995.32209924632
112430,97601.77818259048
112431,47571.833522051464
112432,48306.90094662885
112433,152541.69172660413
112434,130817.96539736597
112435,54293.04524855943
112436,89182.71997560828
112437,131960.82099410446
112438,147996.94886486718
112439,121313.16566030151
112440,58919.531849881016
112441,138412.1379661376
112442,131173.27385282263
112443,128255.24988352763
112444,120388.05550990032
112445,89182.71997560828
112446,103178.97081983776
112447,55053.091221207826
112448,146398.7039009499
112449,105598.02705038172
112450,55397.37165990746
112451,49918.024199833315
112452,51372.385251499094
112453,47506.32356807176
112454,131872.29173982103
112455,120512.58604475895
112456,51960.37681854569
112457,148500.72264022724
112458,130850.88299976045
112459,53810.25722731562
112460,139983.47462020107
112461,94973.91520208608
112462,136074.55540385013
112463,57929.6577295286
112464,134143.40909317925
112465,49086.093693031566
112466,131727.28841147837
112467,121402.77357540677
112468,112350.60036711012
112469,53902.508833712884
112470,136736.6342485138
112471,58573.429546326915
112472,94997.57059253685
112473,93509.43667156919
112474,48771.69810935504
112475,102063.91482657801
112476,110012.02071485063
112477,127718.42847344144
112478,64133.89734437473
112479,48417.05241001535
112480,126976.26544712826
112481,138303.89971994056
112482,50138.99949567491
112483,110967.81147956256
112484,147486.90007297014
112485,103707.81708703606
112486,117251.17439920756
112487,155065.16650786094
112488,60648.46493597904
112489,90990.2928145861
112490,120807.74480410099
112491,137433.63325998437
112492,119117.85434435745
112493,144020.10536843239
112494,130048.2148096592
112495,113297.2153013893
112496,49406.246117011644
112497,98842.81112931877
112498,49311.00125756171
112499,51272.6006128269
112500,97101.57959962619
112501,54521.46279339532
112502,117044.29908711411
112503,103576.0603996773
112504,52271.54398804789
112505,102414.21668984125
112506,109961.86259849316
112507,56494.3884032106
112508,51281.88939222328
112509,101357.34988639479
112510,128047.2616549289
112511,96903.65468627846
112512,91960.6735621475
112513,50012.136579985556
112514,141375.2159321081
112515,142744.24142506803
112516,133381.1062420665
112517,47716.48603355647
112518,97299.17205692755
112519,54344.983707008105
112520,130860.90895461952
112521,113679.90362092119
112522,145322.1421089218
112523,92356.21203350773
112524,46585.08771132465
112525,100304.86206428643
112526,49993.0427893074
112527,99604.47076300578
112528,49287.205879478846
112529,149206.39977532328
112530,143687.8513130252
112531,49772.669375576486
112532,93873.41116876547
112533,114321.16209750998
112534,134540.07971261465
112535,115877.38489894682
112536,114171.89107697752
112537,108394.07858834916
112538,142644.92502820026
112539,169943.67809175682
112540,51964.76905014244
112541,115180.81889338291
112542,123322.30863588388
112543,98511.28469923147
112544,100726.92245950286
112545,124664.59158357617
112546,126331.2435881595
112547,98091.51481055614
112548,110399.35426930172
112549,98357.41333761449
112550,119467.37473577223
112551,53372.34420395907
112552,117560.89566614132
112553,134433.50990904856
112554,141455.62475235967
112555,126926.5882989655
112556,103765.58088728326
112557,126956.51313806743
112558,58410.56527821128
112559,112362.089028608
112560,145990.92057983985
112561,117978.83920963264
112562,53719.63496421914
112563,153576.8583048068
112564,58363.84836223685
112565,56223.7868762535
112566,149068.59028323754
112567,125084.02451169647
112568,49892.28966284533
112569,136025.8282686107
112570,122962.50120296706
112571,87479.36154966214
112572,52442.2975660127
112573,49732.217807468485
112574,131210.7289607424
112575,47987.94007315482
112576,105809.89101133618
112577,119582.23288704475
112578,129235.77105028133
112579,84720.24503181233
112580,107045.59043513273
112581,52543.83143640455
112582,55774.63867582835
112583,108746.39336558011
112584,95604.09430815883
112585,121851.20907963828
112586,91719.87581348703
112587,49197.23704011424
112588,129615.68131299168
112589,50440.27495705184
112590,46719.545438558
112591,50073.9075592359
112592,118682.67010317494
112593,53287.266078698034
112594,153797.98959513372
112595,57738.307831109385
112596,100712.48112265281
112597,54477.824042814405
112598,113921.04001229316
112599,120340.99633716009
112600,48188.38087724139
112601,92115.80937045804
112602,47849.51450973611
112603,127068.25906238018
112604,49751.16965653393
112605,107205.34543056626
112606,50669.96861035438
112607,91085.84560101452
112608,159407.65144727746
112609,133337.5194942123
112610,56158.40159911864
112611,49863.443598244165
112612,49686.380634256784
112613,150031.2089551899
112614,130779.18107701295
112615,103941.70887661386
112616,118111.03769470414
112617,133556.4175413837
112618,58242.493717260666
112619,52472.43409815571
112620,124790.41753953796
112621,127339.77479510171
112622,48073.52227265043
112623,131021.03348722318
112624,59718.41297077894
112625,106558.08575332009
112626,137086.38492647465
112627,87049.93486669035
112628,47954.25338385367
112629,97377.20332942937
112630,50623.97112079579
112631,50071.40014685845
112632,118285.02767760576
112633,124740.06350846587
112634,46324.334910704296
112635,106931.32693932543
112636,149110.61245497753
112637,144013.00000321685
112638,116995.4826586641
112639,132913.6851207204
112640,132449.57211209158
112641,56093.267363872874
112642,161999.84021091912
112643,121146.59912624801
112644,52699.719777844635
112645,132736.40290984057
112646,107182.77451950936
112647,166014.27648986032
112648,48720.78546918308
112649,129090.21422277615
112650,51256.177829626155
112651,48181.75460057977
112652,156492.90984402978
112653,115561.96157175681
112654,133092.71071781003
112655,125625.32216936139
112656,116336.69753138075
112657,51574.17879618317
112658,109871.64226283027
112659,132686.22648976938
112660,55113.731301498956
112661,48501.34068212733
112662,49154.42179466902
112663,54591.494696677706
112664,135681.03632970346
112665,102069.40408669325
112666,152847.98100531753
112667,107772.05634243102
112668,103401.09608583545
112669,50610.42101507668
112670,118502.89412788906
112671,92795.73777846148
112672,46860.600969333165
112673,116098.81947812936
112674,138474.39009823403
112675,59968.39847362722
112676,147273.12801179755
112677,46620.70860654369
112678,101130.02474782667
112679,53254.33667501006
112680,46229.821602970165
112681,103310.13975392873
112682,110989.86861331406
112683,136172.77594731445
112684,47359.51355296275
112685,49576.48131388551
112686,138962.0266214528
112687,129065.8297493821
112688,49268.19258137499
112689,125492.6291162765
112690,50303.22660161926
112691,47448.28675951754
112692,52694.94044873095
112693,95521.79915780797
112694,106149.69976894507
112695,52948.48148949981
112696,93601.46708313322
112697,97458.92363091544
112698,139918.4455257823
112699,51128.448042806645
112700,102293.1262222326
112701,141600.41507702775
112702,94039.9391893293
112703,48188.38087724139
112704,117973.78054406647
112705,53339.46925268244
112706,151346.7861569384
112707,109861.9532988295
112708,106253.76975429
112709,105736.01866211649
112710,121010.0968321811
112711,105942.89693842658
112712,56234.25728978208
112713,47653.11661857142
112714,57786.54832697296
112715,126490.33764570023
112716,137155.03131797485
112717,108746.39336558011
112718,54676.28527797399
112719,51495.8246036688
112720,81856.55352470146
112721,50677.017141288896
112722,49334.657526210955
112723,118601.10496239296
112724,93731.69804626144
112725,136133.93217065893
112726,143863.6695113544
112727,151470.93769786772
112728,133630.48636736075
112729,63915.7772807806
112730,52905.82379521637
112731,50189.69622827047
112732,54073.304592006985
112733,53923.80323667626
112734,47760.401136044966
112735,119060.14472078872
112736,128078.56571114904
112737,49568.68870858811
112738,91800.51801183482
112739,48315.11642503517
112740,55293.46417187956
112741,103924.83203020359
112742,114555.40596893172
112743,88078.90447895226
112744,52845.412369556
112745,116408.24318570289
112746,116205.0487429092
112747,107439.26643817467
112748,161663.6439546113
112749,58772.60187384918
112750,106252.531587291
112751,127591.27396553692
112752,101498.6767775038
112753,137594.81877662052
112754,102683.9582190742
112755,140173.57776870672
112756,49079.47575789399
112757,114909.24984435453
112758,128770.84618073756
112759,129584.8931141458
112760,162565.61937967228
112761,148521.39291995275
112762,119102.98898255602
112763,52650.99295879539
112764,53622.346727402655
112765,137118.9604856548
112766,122507.93540945876
112767,51360.19471457375
112768,48265.135049799326
112769,137468.29360093264
112770,48243.21150306017
112771,115422.07147944735
112772,156472.24347201694
112773,113977.43894669715
112774,135540.85231648522
112775,116858.10755427706
112776,47676.95973424261
112777,122999.13674853883
112778,139812.34827810863
112779,123420.22968940527
112780,48303.18420932356
112781,103124.83387170752
112782,117462.50725301188
112783,56831.497896102
112784,148980.85224293667
112785,87409.72492439578
112786,135310.42101318933
112787,120993.07599229895
112788,121745.43039113829
112789,130786.30818912826
112790,132208.60614455913
112791,112615.56196086964
112792,107695.59429380059
112793,117387.52027871941
112794,162603.92517439122
112795,48783.22995035966
112796,125499.24769816527
112797,110070.85497304221
112798,53227.23393059136
112799,46714.04222352909
112800,98556.06856343619
112801,147361.71228858497
112802,109707.84586461307
112803,52794.85065161292
112804,51292.04221934781
112805,53795.2424953743
112806,134055.35826491143
112807,50203.26545532929
112808,146365.37539489075
112809,49303.43422453447
112810,164173.80981228306
112811,134973.17985378235
112812,123931.18833241073
112813,118949.39935664984
112814,98979.96847131634
112815,131586.8975056286
112816,51432.64359991088
112817,126498.30278896687
112818,136446.55399283516
112819,50412.02892175888
112820,47854.50608282127
112821,46585.08771132465
112822,158761.65662982466
112823,52833.825948181795
112824,87549.0546689363
112825,150901.96870379953
112826,106292.65237999265
112827,50225.643388113975
112828,60966.041797689184
112829,50967.21902440545
112830,114734.09002671062
112831,109982.34164309186
112832,108688.17227245872
112833,138107.71097295202
112834,49287.707454741765
112835,120809.81698096721
112836,124408.45048317777
112837,163058.38524448193
112838,149610.83774653243
112839,139023.6845592094
112840,109278.20714431976
112841,54570.94176425462
112842,117897.82828431901
112843,133722.43348213634
112844,50469.994411139036
112845,104335.36719755857
112846,52101.11816227801
112847,107099.33545647303
112848,64882.08279655496
112849,48658.934328404255
112850,106766.74308903291
112851,146363.36627065652
112852,154523.137998011
112853,106529.16428454558
112854,104461.65026961261
112855,50108.424185090196
112856,139175.25063360832
112857,135820.73397736638
112858,95505.9531078386
112859,89544.40561210296
112860,51032.24337028654
